=== Regression Results ===
R² (Train): 0.2287
R² (Test): 0.0118
RMSE (Train): 4.6440
RMSE (Test): 5.2910

=== Feature Coefficients ===
                                    Feature  Coefficient  Abs_Coefficient
              onehot__route_variant_800-201    -0.429489         0.429489
               onehot__route_variant_281-14    -0.429796         0.429796
               onehot__route_variant_809-41    -0.430012         0.430012
               onehot__route_variant_677-13    -0.431459         0.431459
                onehot__route_variant_587-1    -0.431667         0.431667
                  onehot__suburb_blue haven    -0.433079         0.433079
              onehot__route_variant_754-253    -0.434487         0.434487
               onehot__route_variant_274-12    -0.435267         0.435267
                onehot__route_variant_901-3    -0.435637         0.435637
              onehot__route_variant_625-188    -0.436208         0.436208
               onehot__route_variant_2411-2    -0.436675         0.436675
               onehot__route_variant_2056-9    -0.439082         0.439082
               onehot__route_variant_715-67    -0.439117         0.439117
                onehot__route_variant_939-1    -0.439448         0.439448
              onehot__route_variant_3136-27    -0.440741         0.440741
                onehot__route_variant_903-4    -0.442242         0.442242
               onehot__route_variant_155-31    -0.442849         0.442849
               onehot__route_variant_962-10    -0.443136         0.443136
                onehot__route_variant_122-1    -0.443463         0.443463
               onehot__route_variant_466-48    -0.444074         0.444074
              onehot__route_variant_8618-10    -0.445591         0.445591
                 onehot__route_variant_s4-2    -0.446343         0.446343
                onehot__route_variant_63-65    -0.447272         0.447272
              onehot__route_variant_3121-12    -0.448272         0.448272
               onehot__route_variant_t80-74    -0.448458         0.448458
              onehot__route_variant_614x-57    -0.448770         0.448770
              onehot__route_variant_817-308    -0.449603         0.449603
                onehot__route_variant_205-8    -0.449644         0.449644
                 onehot__suburb_ashtonfield    -0.450319         0.450319
                onehot__route_variant_25-82    -0.450665         0.450665
                onehot__route_variant_133-3    -0.450921         0.450921
               onehot__route_variant_425-10    -0.452087         0.452087
                 onehot__route_variant_51-8    -0.452762         0.452762
               onehot__route_variant_64-254    -0.452855         0.452855
                onehot__route_variant_892-6    -0.453655         0.453655
                onehot__route_variant_135-5    -0.454509         0.454509
              onehot__route_variant_267-311    -0.454879         0.454879
              onehot__route_variant_805-276    -0.455977         0.455977
                onehot__route_variant_kw7-2    -0.456534         0.456534
               onehot__route_variant_79-179    -0.457274         0.457274
              onehot__route_variant_802-346    -0.457443         0.457443
              onehot__route_variant_805-283    -0.457715         0.457715
               onehot__route_variant_672e-5    -0.458281         0.458281
               onehot__route_variant_6010-1    -0.458771         0.458771
                   onehot__suburb_adamstown    -0.459033         0.459033
            onehot__route_variant_2088-2107    -0.459602         0.459602
               onehot__route_variant_8042-1    -0.459665         0.459665
              onehot__route_variant_6438-10    -0.459865         0.459865
               onehot__route_variant_639n-1    -0.459865         0.459865
                onehot__route_variant_21-33    -0.460734         0.460734
                onehot__route_variant_112-1    -0.462147         0.462147
               onehot__route_variant_397-56    -0.462907         0.462907
               onehot__route_variant_n70-16    -0.464665         0.464665
              onehot__route_variant_l90-128    -0.465378         0.465378
                onehot__route_variant_572-8    -0.466093         0.466093
                  onehot__route_variant_3-5    -0.466902         0.466902
               onehot__route_variant_4006-1    -0.467829         0.467829
                      onehot__suburb_loftus    -0.468782         0.468782
               onehot__route_variant_961-17    -0.469760         0.469760
                onehot__route_variant_985-1    -0.469974         0.469974
                onehot__route_variant_178-9    -0.470068         0.470068
              onehot__route_variant_t80-121    -0.470143         0.470143
                onehot__route_variant_892-2    -0.471465         0.471465
               onehot__route_variant_182-78    -0.471791         0.471791
